T=0	400	0	0	0	0
T=1	399	1	0	0	0
T=2	398	2	0	0	0
T=3	397	3	0	0	0
T=4	396	4	0	0	0
T=5	395	5	0	0	0
T=6	394	6	0	0	0
T=7	393	7	0	0	0
T=8	392	8	0	0	0
T=9	391	9	0	0	0
T=10	390	10	0	0	0
T=11	389	11	0	0	0
T=12	388	12	0	0	0
T=13	387	13	0	0	0
T=14	386	14	0	0	0
T=15	385	15	0	0	0
T=16	384	15	1	0	0
T=17	383	15	1	1	0
T=18	382	15	1	2	0
T=19	381	15	1	3	0
T=20	380	16	0	4	0
T=21	379	17	0	4	0
T=22	378	18	0	4	0
T=23	377	19	0	4	0
T=24	376	20	0	4	0
T=25	376	20	0	4	0
T=26	376	20	0	4	0
T=27	376	20	0	4	0
T=28	376	20	0	4	0
T=29	376	20	0	4	0
T=30	376	20	0	4	0
T=31	376	19	1	4	0
T=32	375	19	1	5	0
T=33	374	19	1	6	0
T=34	373	19	1	7	0
T=35	372	20	0	8	0
T=36	372	20	0	8	0
T=37	372	20	0	8	0
T=38	372	20	0	8	0
T=39	372	20	0	8	0
T=40	372	20	0	8	0
T=41	372	20	0	8	0
T=42	372	20	0	8	0
T=43	372	20	0	8	0
T=44	372	20	0	8	0
T=45	372	20	0	8	0
T=46	372	19	1	7	1
T=47	371	19	1	7	2
T=48	370	19	1	7	3
T=49	369	19	1	7	4
T=50	368	20	0	8	4
T=51	368	20	0	8	4
T=52	368	20	0	8	4
T=53	368	20	0	8	4
T=54	368	20	0	8	4
T=55	368	20	0	8	4
T=56	368	20	0	8	4
T=57	368	20	0	8	4
T=58	368	20	0	8	4
T=59	368	20	0	8	4
T=60	368	20	0	8	4
T=61	368	19	1	7	5
T=62	367	19	1	7	6
T=63	366	19	1	7	7
T=64	365	19	1	7	8
T=65	364	20	0	8	8
T=66	364	20	0	8	8
T=67	364	20	0	8	8
T=68	364	20	0	8	8
T=69	364	20	0	8	8
T=70	364	20	0	8	8
T=71	364	20	0	8	8
T=72	364	20	0	8	8
T=73	364	20	0	8	8
T=74	364	20	0	8	8
T=75	364	20	0	8	8
T=76	364	19	1	7	9
T=77	363	19	1	7	10
T=78	362	19	1	7	11
T=79	361	19	1	7	12
T=80	360	20	0	8	12
T=81	360	20	0	8	12
T=82	360	20	0	8	12
T=83	360	20	0	8	12
T=84	360	20	0	8	12
T=85	360	20	0	8	12
T=86	360	20	0	8	12
T=87	360	20	0	8	12
T=88	360	20	0	8	12
T=89	360	20	0	8	12
T=90	360	20	0	8	12
T=91	360	19	1	7	13
T=92	359	19	1	7	14
T=93	358	19	1	7	15
T=94	357	19	1	7	16
T=95	356	20	0	8	16
T=96	356	20	0	8	16
T=97	356	20	0	8	16
T=98	356	20	0	8	16
T=99	356	20	0	8	16
T=100	356	20	0	8	16
T=101	356	20	0	8	16
T=102	356	20	0	8	16
T=103	356	20	0	8	16
T=104	356	20	0	8	16
T=105	356	20	0	8	16
T=106	356	19	1	7	17
T=107	355	19	1	7	18
T=108	354	19	1	7	19
T=109	353	19	1	7	20
T=110	352	20	0	8	20
T=111	352	20	0	8	20
T=112	352	20	0	8	20
T=113	352	20	0	8	20
T=114	352	20	0	8	20
T=115	352	20	0	8	20
T=116	352	20	0	8	20
T=117	352	20	0	8	20
T=118	352	20	0	8	20
T=119	352	20	0	8	20
T=120	352	20	0	8	20
T=121	352	19	1	7	21
T=122	351	19	1	7	22
T=123	350	19	1	7	23
T=124	349	19	1	7	24
T=125	348	20	0	8	24
T=126	348	20	0	8	24
T=127	348	20	0	8	24
T=128	348	20	0	8	24
T=129	348	20	0	8	24
T=130	348	20	0	8	24
T=131	348	20	0	8	24
T=132	348	20	0	8	24
T=133	348	20	0	8	24
T=134	348	20	0	8	24
T=135	348	20	0	8	24
T=136	348	19	1	7	25
T=137	347	19	1	7	26
T=138	346	19	1	7	27
T=139	345	19	1	7	28
T=140	344	20	0	8	28
T=141	344	20	0	8	28
T=142	344	20	0	8	28
T=143	344	20	0	8	28
T=144	344	20	0	8	28
T=145	344	20	0	8	28
T=146	344	20	0	8	28
T=147	344	20	0	8	28
T=148	344	20	0	8	28
T=149	344	20	0	8	28
T=150	344	20	0	8	28
T=151	344	19	1	7	29
T=152	343	19	1	7	30
T=153	342	19	1	7	31
T=154	341	19	1	7	32
T=155	340	20	0	8	32
T=156	340	20	0	8	32
T=157	340	20	0	8	32
T=158	340	20	0	8	32
T=159	340	20	0	8	32
T=160	340	20	0	8	32
T=161	340	20	0	8	32
T=162	340	20	0	8	32
T=163	340	20	0	8	32
T=164	340	20	0	8	32
T=165	340	20	0	8	32
T=166	340	19	1	7	33
T=167	339	19	1	7	34
T=168	338	19	1	7	35
T=169	337	19	1	7	36
T=170	336	20	0	8	36
T=171	336	20	0	8	36
T=172	336	20	0	8	36
T=173	336	20	0	8	36
T=174	336	20	0	8	36
T=175	336	20	0	8	36
T=176	336	20	0	8	36
T=177	336	20	0	8	36
T=178	336	20	0	8	36
T=179	336	20	0	8	36
T=180	336	20	0	8	36
T=181	336	19	1	7	37
T=182	335	19	1	7	38
T=183	334	19	1	7	39
T=184	333	19	1	7	40
T=185	332	20	0	8	40
T=186	332	20	0	8	40
T=187	332	20	0	8	40
T=188	332	20	0	8	40
T=189	332	20	0	8	40
T=190	332	20	0	8	40
T=191	332	20	0	8	40
T=192	332	20	0	8	40
T=193	332	20	0	8	40
T=194	332	20	0	8	40
T=195	332	20	0	8	40
T=196	332	19	1	7	41
T=197	331	19	1	7	42
T=198	330	19	1	7	43
T=199	329	19	1	7	44
T=200	328	20	0	8	44
T=201	328	20	0	8	44
T=202	328	20	0	8	44
T=203	328	20	0	8	44
T=204	328	20	0	8	44
T=205	328	20	0	8	44
T=206	328	20	0	8	44
T=207	328	20	0	8	44
T=208	328	20	0	8	44
T=209	328	20	0	8	44
T=210	328	20	0	8	44
T=211	328	19	1	7	45
T=212	327	19	1	7	46
T=213	326	19	1	7	47
T=214	325	19	1	7	48
T=215	324	20	0	8	48
T=216	324	20	0	8	48
T=217	324	20	0	8	48
T=218	324	20	0	8	48
T=219	324	20	0	8	48
T=220	324	20	0	8	48
T=221	324	20	0	8	48
T=222	324	20	0	8	48
T=223	324	20	0	8	48
T=224	324	20	0	8	48
T=225	324	20	0	8	48
T=226	324	19	1	7	49
T=227	323	19	1	7	50
T=228	322	19	1	7	51
T=229	321	19	1	7	52
T=230	320	20	0	8	52
T=231	320	20	0	8	52
T=232	320	20	0	8	52
T=233	320	20	0	8	52
T=234	320	20	0	8	52
T=235	320	20	0	8	52
T=236	320	20	0	8	52
T=237	320	20	0	8	52
T=238	320	20	0	8	52
T=239	320	20	0	8	52
T=240	320	20	0	8	52
T=241	320	19	1	7	53
T=242	319	19	1	7	54
T=243	318	19	1	7	55
T=244	317	19	1	7	56
T=245	316	20	0	8	56
T=246	316	20	0	8	56
T=247	316	20	0	8	56
T=248	316	20	0	8	56
T=249	316	20	0	8	56
T=250	316	20	0	8	56
T=251	316	20	0	8	56
T=252	316	20	0	8	56
T=253	316	20	0	8	56
T=254	316	20	0	8	56
T=255	316	20	0	8	56
T=256	316	19	1	7	57
T=257	315	19	1	7	58
T=258	314	19	1	7	59
T=259	313	19	1	7	60
T=260	312	20	0	8	60
T=261	312	20	0	8	60
T=262	312	20	0	8	60
T=263	312	20	0	8	60
T=264	312	20	0	8	60
T=265	312	20	0	8	60
T=266	312	20	0	8	60
T=267	312	20	0	8	60
T=268	312	20	0	8	60
T=269	312	20	0	8	60
T=270	312	20	0	8	60
T=271	312	19	1	7	61
T=272	311	19	1	7	62
T=273	310	19	1	7	63
T=274	309	19	1	7	64
T=275	308	20	0	8	64
T=276	308	20	0	8	64
T=277	308	20	0	8	64
T=278	308	20	0	8	64
T=279	308	20	0	8	64
T=280	308	20	0	8	64
T=281	308	20	0	8	64
T=282	308	20	0	8	64
T=283	308	20	0	8	64
T=284	308	20	0	8	64
T=285	308	20	0	8	64
T=286	308	19	1	7	65
T=287	307	19	1	7	66
T=288	306	19	1	7	67
T=289	305	19	1	7	68
T=290	304	20	0	8	68
T=291	304	20	0	8	68
T=292	304	20	0	8	68
T=293	304	20	0	8	68
T=294	304	20	0	8	68
T=295	304	20	0	8	68
T=296	304	20	0	8	68
T=297	304	20	0	8	68
T=298	304	20	0	8	68
T=299	304	20	0	8	68
T=300	304	20	0	8	68
T=301	304	19	1	7	69
T=302	303	19	1	7	70
T=303	302	19	1	7	71
T=304	301	19	1	7	72
T=305	300	20	0	8	72
T=306	300	20	0	8	72
T=307	300	20	0	8	72
T=308	300	20	0	8	72
T=309	300	20	0	8	72
T=310	300	20	0	8	72
T=311	300	20	0	8	72
T=312	300	20	0	8	72
T=313	300	20	0	8	72
T=314	300	20	0	8	72
T=315	300	20	0	8	72
T=316	300	19	1	7	73
T=317	299	19	1	7	74
T=318	298	19	1	7	75
T=319	297	19	1	7	76
T=320	296	20	0	8	76
T=321	296	20	0	8	76
T=322	296	20	0	8	76
T=323	296	20	0	8	76
T=324	296	20	0	8	76
T=325	296	20	0	8	76
T=326	296	20	0	8	76
T=327	296	20	0	8	76
T=328	296	20	0	8	76
T=329	296	20	0	8	76
T=330	296	20	0	8	76
T=331	296	19	1	7	77
T=332	295	19	1	7	78
T=333	294	19	1	7	79
T=334	293	19	1	7	80
T=335	292	20	0	8	80
T=336	292	20	0	8	80
T=337	292	20	0	8	80
T=338	292	20	0	8	80
T=339	292	20	0	8	80
T=340	292	20	0	8	80
T=341	292	20	0	8	80
T=342	292	20	0	8	80
T=343	292	20	0	8	80
T=344	292	20	0	8	80
T=345	292	20	0	8	80
T=346	292	19	1	7	81
T=347	291	19	1	7	82
T=348	290	19	1	7	83
T=349	289	19	1	7	84
T=350	288	20	0	8	84
T=351	288	20	0	8	84
T=352	288	20	0	8	84
T=353	288	20	0	8	84
T=354	288	20	0	8	84
T=355	288	20	0	8	84
T=356	288	20	0	8	84
T=357	288	20	0	8	84
T=358	288	20	0	8	84
T=359	288	20	0	8	84
T=360	288	20	0	8	84
T=361	288	19	1	7	85
T=362	287	19	1	7	86
T=363	286	19	1	7	87
T=364	285	19	1	7	88
T=365	284	20	0	8	88
T=366	284	20	0	8	88
T=367	284	20	0	8	88
T=368	284	20	0	8	88
T=369	284	20	0	8	88
T=370	284	20	0	8	88
T=371	284	20	0	8	88
T=372	284	20	0	8	88
T=373	284	20	0	8	88
T=374	284	20	0	8	88
T=375	284	20	0	8	88
T=376	284	19	1	7	89
T=377	283	19	1	7	90
T=378	282	19	1	7	91
T=379	281	19	1	7	92
T=380	280	20	0	8	92
T=381	280	20	0	8	92
T=382	280	20	0	8	92
T=383	280	20	0	8	92
T=384	280	20	0	8	92
T=385	280	20	0	8	92
T=386	280	20	0	8	92
T=387	280	20	0	8	92
T=388	280	20	0	8	92
T=389	280	20	0	8	92
T=390	280	20	0	8	92
T=391	280	19	1	7	93
T=392	279	19	1	7	94
T=393	278	19	1	7	95
T=394	277	19	1	7	96
T=395	276	20	0	8	96
T=396	276	20	0	8	96
T=397	276	20	0	8	96
T=398	276	20	0	8	96
T=399	276	20	0	8	96
T=400	276	20	0	8	96
T=401	276	20	0	8	96
T=402	276	20	0	8	96
T=403	276	20	0	8	96
T=404	276	20	0	8	96
T=405	276	20	0	8	96
T=406	276	19	1	7	97
T=407	275	19	1	7	98
T=408	274	19	1	7	99
T=409	273	19	1	7	100
T=410	272	20	0	8	100
T=411	272	20	0	8	100
T=412	272	20	0	8	100
T=413	272	20	0	8	100
T=414	272	20	0	8	100
T=415	272	20	0	8	100
T=416	272	20	0	8	100
T=417	272	20	0	8	100
T=418	272	20	0	8	100
T=419	272	20	0	8	100
T=420	272	20	0	8	100
T=421	272	19	1	7	101
T=422	271	19	1	7	102
T=423	270	19	1	7	103
T=424	269	19	1	7	104
T=425	268	20	0	8	104
T=426	268	20	0	8	104
T=427	268	20	0	8	104
T=428	268	20	0	8	104
T=429	268	20	0	8	104
T=430	268	20	0	8	104
T=431	268	20	0	8	104
T=432	268	20	0	8	104
T=433	268	20	0	8	104
T=434	268	20	0	8	104
T=435	268	20	0	8	104
T=436	268	19	1	7	105
T=437	267	19	1	7	106
T=438	266	19	1	7	107
T=439	265	19	1	7	108
T=440	264	20	0	8	108
T=441	264	20	0	8	108
T=442	264	20	0	8	108
T=443	264	20	0	8	108
T=444	264	20	0	8	108
T=445	264	20	0	8	108
T=446	264	20	0	8	108
T=447	264	20	0	8	108
T=448	264	20	0	8	108
T=449	264	20	0	8	108
T=450	264	20	0	8	108
T=451	264	19	1	7	109
T=452	263	19	1	7	110
T=453	262	19	1	7	111
T=454	261	19	1	7	112
T=455	260	20	0	8	112
T=456	260	20	0	8	112
T=457	260	20	0	8	112
T=458	260	20	0	8	112
T=459	260	20	0	8	112
T=460	260	20	0	8	112
T=461	260	20	0	8	112
T=462	260	20	0	8	112
T=463	260	20	0	8	112
T=464	260	20	0	8	112
T=465	260	20	0	8	112
T=466	260	19	1	7	113
T=467	259	19	1	7	114
T=468	258	19	1	7	115
T=469	257	19	1	7	116
T=470	256	20	0	8	116
T=471	256	20	0	8	116
T=472	256	20	0	8	116
T=473	256	20	0	8	116
T=474	256	20	0	8	116
T=475	256	20	0	8	116
T=476	256	20	0	8	116
T=477	256	20	0	8	116
T=478	256	20	0	8	116
T=479	256	20	0	8	116
T=480	256	20	0	8	116
T=481	256	19	1	7	117
T=482	255	19	1	7	118
T=483	254	19	1	7	119
T=484	253	19	1	7	120
T=485	252	20	0	8	120
T=486	252	20	0	8	120
T=487	252	20	0	8	120
T=488	252	20	0	8	120
T=489	252	20	0	8	120
T=490	252	20	0	8	120
T=491	252	20	0	8	120
T=492	252	20	0	8	120
T=493	252	20	0	8	120
T=494	252	20	0	8	120
T=495	252	20	0	8	120
T=496	252	19	1	7	121
T=497	251	19	1	7	122
T=498	250	19	1	7	123
T=499	249	19	1	7	124
T=500	248	20	0	8	124
T=501	248	20	0	8	124
T=502	248	20	0	8	124
T=503	248	20	0	8	124
T=504	248	20	0	8	124
T=505	248	20	0	8	124
T=506	248	20	0	8	124
T=507	248	20	0	8	124
T=508	248	20	0	8	124
T=509	248	20	0	8	124
T=510	248	20	0	8	124
T=511	248	19	1	7	125
T=512	247	19	1	7	126
T=513	246	19	1	7	127
T=514	245	19	1	7	128
T=515	244	20	0	8	128
T=516	244	20	0	8	128
T=517	244	20	0	8	128
T=518	244	20	0	8	128
T=519	244	20	0	8	128
T=520	244	20	0	8	128
T=521	244	20	0	8	128
T=522	244	20	0	8	128
T=523	244	20	0	8	128
T=524	244	20	0	8	128
T=525	244	20	0	8	128
T=526	244	19	1	7	129
T=527	243	19	1	7	130
T=528	242	19	1	7	131
T=529	241	19	1	7	132
T=530	240	20	0	8	132
T=531	240	20	0	8	132
T=532	240	20	0	8	132
T=533	240	20	0	8	132
T=534	240	20	0	8	132
T=535	240	20	0	8	132
T=536	240	20	0	8	132
T=537	240	20	0	8	132
T=538	240	20	0	8	132
T=539	240	20	0	8	132
T=540	240	20	0	8	132
T=541	240	19	1	7	133
T=542	239	19	1	7	134
T=543	238	19	1	7	135
T=544	237	19	1	7	136
T=545	236	20	0	8	136
T=546	236	20	0	8	136
T=547	236	20	0	8	136
T=548	236	20	0	8	136
T=549	236	20	0	8	136
T=550	236	20	0	8	136
T=551	236	20	0	8	136
T=552	236	20	0	8	136
T=553	236	20	0	8	136
T=554	236	20	0	8	136
