T=321	19	15	23	4	39
T=322	19	15	23	4	39
T=323	19	15	23	4	39
T=324	19	15	23	4	39
T=325	19	15	23	4	39
T=326	19	15	23	4	39
T=327	19	15	23	4	39
T=328	19	13	25	4	39
T=329	18	13	26	4	39
T=330	17	14	26	4	39
T=331	16	15	26	3	40
T=332	16	15	25	4	40
T=333	16	15	25	4	40
T=334	16	15	25	4	40
T=335	16	15	25	4	40
T=336	16	15	25	4	40
T=337	16	15	25	4	40
T=338	16	15	25	4	40
T=339	16	15	25	4	40
T=340	16	15	25	4	40
T=341	16	13	27	4	40
T=342	15	13	28	4	40
T=343	14	14	28	4	40
T=344	13	15	28	4	40
T=345	13	15	28	4	40
T=346	13	15	28	3	41
T=347	13	15	27	3	42
T=348	13	15	26	3	43
T=349	13	15	25	4	43
T=350	13	15	25	4	43
T=351	13	15	25	4	43
T=352	13	15	25	4	43
T=353	13	15	25	4	43
T=354	13	13	27	4	43
T=355	12	13	28	4	43
T=356	11	14	28	4	43
T=357	10	15	28	4	43
T=358	10	15	28	4	43
T=359	10	15	28	4	43
T=360	10	15	28	4	43
T=361	10	15	28	3	44
T=362	10	15	27	4	44
T=363	10	15	27	4	44
T=364	10	15	27	4	44
T=365	10	15	27	4	44
T=366	10	15	27	4	44
T=367	10	13	29	4	44
T=368	9	13	30	4	44
T=369	8	14	30	4	44
T=370	7	15	30	4	44
T=371	7	15	30	4	44
T=372	7	15	30	4	44
T=373	7	15	30	4	44
T=374	7	15	30	4	44
T=375	7	15	30	4	44
T=376	7	15	30	3	45
T=377	7	15	29	3	46
T=378	7	15	28	3	47
T=379	7	15	27	4	47
T=380	7	13	29	4	47
T=381	6	13	30	4	47
T=382	5	14	30	4	47
T=383	4	15	30	4	47
T=384	4	15	30	4	47
T=385	4	15	30	4	47
T=386	4	15	30	4	47
T=387	4	15	30	4	47
T=388	4	15	30	4	47
T=389	4	15	30	4	47
T=390	4	15	30	4	47
T=391	4	15	30	3	48
T=392	4	15	29	4	48
T=393	4	14	30	4	48
T=394	3	14	31	4	48
T=395	2	14	32	4	48
T=396	1	15	32	4	48
T=397	1	15	32	4	48
T=398	1	15	32	4	48
T=399	1	15	32	4	48
T=400	1	15	32	4	48
T=401	1	15	32	4	48
T=402	1	15	32	4	48
T=403	1	15	32	4	48
T=404	1	15	32	4	48
T=405	1	15	32	4	48
T=406	1	15	32	3	49
T=407	1	14	32	3	50
T=408	0	14	32	3	51
T=409	0	13	32	4	51
T=410	0	13	32	4	51
T=411	0	13	32	4	51
T=412	0	13	32	4	51
T=413	0	13	32	4	51
T=414	0	13	32	4	51
T=415	0	13	32	4	51
T=416	0	13	32	4	51
T=417	0	13	32	4	51
T=418	0	13	32	4	51
T=419	0	13	32	4	51
T=420	0	13	32	4	51
T=421	0	12	33	3	52
T=422	0	11	33	4	52
T=423	0	10	34	4	52
T=424	0	10	34	4	52
T=425	0	10	34	4	52
T=426	0	10	34	4	52
T=427	0	10	34	4	52
T=428	0	10	34	4	52
T=429	0	10	34	4	52
T=430	0	10	34	4	52
T=431	0	10	34	4	52
T=432	0	10	34	4	52
T=433	0	10	34	4	52
T=434	0	10	34	4	52
T=435	0	9	35	4	52
T=436	0	8	36	3	53
T=437	0	7	36	3	54
T=438	0	7	35	3	55
T=439	0	7	34	4	55
T=440	0	7	34	4	55
T=441	0	7	34	4	55
T=442	0	7	34	4	55
T=443	0	7	34	4	55
T=444	0	7	34	4	55
T=445	0	7	34	4	55
T=446	0	7	34	4	55
T=447	0	7	34	4	55
T=448	0	7	34	4	55
T=449	0	6	35	4	55
T=450	0	5	36	4	55
T=451	0	4	37	3	56
T=452	0	4	36	4	56
T=453	0	4	36	4	56
T=454	0	4	36	4	56
T=455	0	4	36	4	56
T=456	0	4	36	4	56
T=457	0	4	36	4	56
T=458	0	4	36	4	56
T=459	0	4	36	4	56
T=460	0	4	36	4	56
T=461	0	4	36	4	56
T=462	0	4	36	4	56
T=463	0	3	37	4	56
T=464	0	2	38	4	56
T=465	0	1	39	4	56
T=466	0	1	39	3	57
T=467	0	1	38	3	58
T=468	0	1	37	3	59
T=469	0	1	36	4	59
T=470	0	1	36	4	59
T=471	0	1	36	4	59
T=472	0	1	36	4	59
T=473	0	1	36	4	59
T=474	0	1	36	4	59
T=475	0	1	36	4	59
T=476	0	1	36	4	59
T=477	0	0	37	4	59
T=478	0	0	37	4	59
T=479	0	0	37	4	59
T=480	0	0	37	4	59
T=481	0	0	37	3	60
T=482	0	0	36	4	60
T=483	0	0	36	4	60
T=484	0	0	36	4	60
T=485	0	0	36	4	60
T=486	0	0	36	4	60
T=487	0	0	36	4	60
T=488	0	0	36	4	60
T=489	0	0	36	4	60
T=490	0	0	36	4	60
T=491	0	0	36	4	60
T=492	0	0	36	4	60
T=493	0	0	36	4	60
T=494	0	0	36	4	60
T=495	0	0	36	4	60
T=496	0	0	36	3	61
T=497	0	0	35	3	62
T=498	0	0	34	3	63
T=499	0	0	33	4	63
T=500	0	0	33	4	63
T=501	0	0	33	4	63
T=502	0	0	33	4	63
T=503	0	0	33	4	63
T=504	0	0	33	4	63
T=505	0	0	33	4	63
T=506	0	0	33	4	63
T=507	0	0	33	4	63
T=508	0	0	33	4	63
T=509	0	0	33	4	63
T=510	0	0	33	4	63
T=511	0	0	33	3	64
T=512	0	0	32	4	64
T=513	0	0	32	4	64
T=514	0	0	32	4	64
T=515	0	0	32	4	64
T=516	0	0	32	4	64
T=517	0	0	32	4	64
T=518	0	0	32	4	64
T=519	0	0	32	4	64
T=520	0	0	32	4	64
T=521	0	0	32	4	64
T=522	0	0	32	4	64
T=523	0	0	32	4	64
T=524	0	0	32	4	64
T=525	0	0	32	4	64
T=526	0	0	32	3	65
T=527	0	0	31	3	66
T=528	0	0	30	3	67
T=529	0	0	29	4	67
T=530	0	0	29	4	67
T=531	0	0	29	4	67
T=532	0	0	29	4	67
T=533	0	0	29	4	67
T=534	0	0	29	4	67
T=535	0	0	29	4	67
T=536	0	0	29	4	67
T=537	0	0	29	4	67
T=538	0	0	29	4	67
T=539	0	0	29	4	67
T=540	0	0	29	4	67
T=541	0	0	29	3	68
T=542	0	0	28	4	68
T=543	0	0	28	4	68
T=544	0	0	28	4	68
T=545	0	0	28	4	68
T=546	0	0	28	4	68
T=547	0	0	28	4	68
T=548	0	0	28	4	68
T=549	0	0	28	4	68
T=550	0	0	28	4	68
T=551	0	0	28	4	68
T=552	0	0	28	4	68
T=553	0	0	28	4	68
T=554	0	0	28	4	68
T=555	0	0	28	4	68
T=556	0	0	28	3	69
T=557	0	0	27	3	70
T=558	0	0	26	3	71
T=559	0	0	25	4	71
T=560	0	0	25	4	71
T=561	0	0	25	4	71
T=562	0	0	25	4	71
T=563	0	0	25	4	71
T=564	0	0	25	4	71
T=565	0	0	25	4	71
T=566	0	0	25	4	71
T=567	0	0	25	4	71
T=568	0	0	25	4	71
T=569	0	0	25	4	71
T=570	0	0	25	4	71
T=571	0	0	25	3	72
T=572	0	0	24	4	72
T=573	0	0	24	4	72
T=574	0	0	24	4	72
T=575	0	0	24	4	72
T=576	0	0	24	4	72
T=577	0	0	24	4	72
T=578	0	0	24	4	72
T=579	0	0	24	4	72
T=580	0	0	24	4	72
T=581	0	0	24	4	72
T=582	0	0	24	4	72
T=583	0	0	24	4	72
T=584	0	0	24	4	72
T=585	0	0	24	4	72
T=586	0	0	24	3	73
T=587	0	0	23	3	74
T=588	0	0	22	3	75
T=589	0	0	21	4	75
T=590	0	0	21	4	75
T=591	0	0	21	4	75
T=592	0	0	21	4	75
T=593	0	0	21	4	75
T=594	0	0	21	4	75
T=595	0	0	21	4	75
T=596	0	0	21	4	75
T=597	0	0	21	4	75
T=598	0	0	21	4	75
T=599	0	0	21	4	75
T=600	0	0	21	4	75
T=601	0	0	21	3	76
T=602	0	0	20	4	76
T=603	0	0	20	4	76
T=604	0	0	20	4	76
T=605	0	0	20	4	76
T=606	0	0	20	4	76
T=607	0	0	20	4	76
T=608	0	0	20	4	76
T=609	0	0	20	4	76
T=610	0	0	20	4	76
T=611	0	0	20	4	76
T=612	0	0	20	4	76
T=613	0	0	20	4	76
T=614	0	0	20	4	76
T=615	0	0	20	4	76
T=616	0	0	20	3	77
T=617	0	0	19	3	78
T=618	0	0	18	3	79
T=619	0	0	17	4	79
T=620	0	0	17	4	79
T=621	0	0	17	4	79
T=622	0	0	17	4	79
T=623	0	0	17	4	79
T=624	0	0	17	4	79
T=625	0	0	17	4	79
T=626	0	0	17	4	79
T=627	0	0	17	4	79
T=628	0	0	17	4	79
T=629	0	0	17	4	79
T=630	0	0	17	4	79
T=631	0	0	17	3	80
T=632	0	0	16	4	80
T=633	0	0	16	4	80
T=634	0	0	16	4	80
T=635	0	0	16	4	80
T=636	0	0	16	4	80
T=637	0	0	16	4	80
T=638	0	0	16	4	80
T=639	0	0	16	4	80
T=640	0	0	16	4	80
T=641	0	0	16	4	80
T=642	0	0	16	4	80
T=643	0	0	16	4	80
T=644	0	0	16	4	80
T=645	0	0	16	4	80
T=646	0	0	16	3	81
T=647	0	0	15	3	82
T=648	0	0	14	3	83
T=649	0	0	13	4	83
T=650	0	0	13	4	83
T=651	0	0	13	4	83
T=652	0	0	13	4	83
T=653	0	0	13	4	83
T=654	0	0	13	4	83
T=655	0	0	13	4	83
T=656	0	0	13	4	83
T=657	0	0	13	4	83
T=658	0	0	13	4	83
T=659	0	0	13	4	83
T=660	0	0	13	4	83
T=661	0	0	13	3	84
T=662	0	0	12	4	84
T=663	0	0	12	4	84
T=664	0	0	12	4	84
T=665	0	0	12	4	84
T=666	0	0	12	4	84
T=667	0	0	12	4	84
T=668	0	0	12	4	84
T=669	0	0	12	4	84
T=670	0	0	12	4	84
T=671	0	0	12	4	84
T=672	0	0	12	4	84
T=673	0	0	12	4	84
T=674	0	0	12	4	84
T=675	0	0	12	4	84
T=676	0	0	12	3	85
T=677	0	0	11	3	86
T=678	0	0	10	3	87
T=679	0	0	9	4	87
T=680	0	0	9	4	87
T=681	0	0	9	4	87
T=682	0	0	9	4	87
T=683	0	0	9	4	87
T=684	0	0	9	4	87
T=685	0	0	9	4	87
T=686	0	0	9	4	87
T=687	0	0	9	4	87
T=688	0	0	9	4	87
T=689	0	0	9	4	87
T=690	0	0	9	4	87
T=691	0	0	9	3	88
T=692	0	0	8	4	88
T=693	0	0	8	4	88
T=694	0	0	8	4	88
T=695	0	0	8	4	88
T=696	0	0	8	4	88
T=697	0	0	8	4	88
T=698	0	0	8	4	88
T=699	0	0	8	4	88
T=700	0	0	8	4	88
T=701	0	0	8	4	88
T=702	0	0	8	4	88
T=703	0	0	8	4	88
T=704	0	0	8	4	88
T=705	0	0	8	4	88
T=706	0	0	8	3	89
T=707	0	0	7	3	90
T=708	0	0	6	3	91
T=709	0	0	5	4	91
T=710	0	0	5	4	91
T=711	0	0	5	4	91
T=712	0	0	5	4	91
T=713	0	0	5	4	91
T=714	0	0	5	4	91
T=715	0	0	5	4	91
T=716	0	0	5	4	91
T=717	0	0	5	4	91
T=718	0	0	5	4	91
T=719	0	0	5	4	91
T=720	0	0	5	4	91
T=721	0	0	5	3	92
T=722	0	0	4	4	92
T=723	0	0	4	4	92
T=724	0	0	4	4	92
T=725	0	0	4	4	92
T=726	0	0	4	4	92
T=727	0	0	4	4	92
T=728	0	0	4	4	92
T=729	0	0	4	4	92
T=730	0	0	4	4	92
T=731	0	0	4	4	92
T=732	0	0	4	4	92
T=733	0	0	4	4	92
T=734	0	0	4	4	92
T=735	0	0	4	4	92
T=736	0	0	4	3	93
T=737	0	0	3	3	94
T=738	0	0	2	3	95
T=739	0	0	1	4	95
T=740	0	0	1	4	95
T=741	0	0	1	4	95
T=742	0	0	1	4	95
T=743	0	0	1	4	95
T=744	0	0	1	4	95
T=745	0	0	1	4	95
T=746	0	0	1	4	95
T=747	0	0	1	4	95
T=748	0	0	1	4	95
T=749	0	0	1	4	95
T=750	0	0	1	4	95
T=751	0	0	1	3	96
T=752	0	0	0	4	96
T=753	0	0	0	4	96
T=754	0	0	0	4	96
T=755	0	0	0	4	96
T=756	0	0	0	4	96
T=757	0	0	0	4	96
T=758	0	0	0	4	96
T=759	0	0	0	4	96
T=760	0	0	0	4	96
T=761	0	0	0	4	96
T=762	0	0	0	4	96
T=763	0	0	0	4	96
T=764	0	0	0	4	96
T=765	0	0	0	4	96
T=766	0	0	0	3	97
T=767	0	0	0	2	98
T=768	0	0	0	1	99
T=769	0	0	0	1	99
T=770	0	0	0	1	99
T=771	0	0	0	1	99
T=772	0	0	0	1	99
T=773	0	0	0	1	99
T=774	0	0	0	1	99
T=775	0	0	0	1	99
T=776	0	0	0	1	99
T=777	0	0	0	1	99
T=778	0	0	0	1	99
T=779	0	0	0	1	99
T=780	0	0	0	1	99
T=781	0	0	0	0	100
@@ Simulation Done. Great Job!!
